No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter 
140,9.868288,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=1761 Ack=79732 Win=260 Len=0 SLE=82452 SRE=83556,,,,,,,,,,,,,,,,,,,
141,9.86844,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=1761 Ack=81092 Win=260 Len=0 SLE=82452 SRE=83556,,,,,,,,,,,,,,,,,,,
142,9.897964,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=81092 Ack=1761 Win=964 Len=1360,,,,,,,,,,,,,,,,,,,
143,9.898109,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=1761 Ack=83556 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
144,9.902143,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
145,9.965848,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
146,9.967438,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831113&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
147,10.03577,202.70.54.17,172.20.10.7,TCP,54,80  >  49478 [ACK] Seq=83556 Ack=2201 Win=968 Len=0,,,,,,,,,,,,,,,,,,,
148,10.167855,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=1566 Ack=5161 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
149,10.192451,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=83556 Ack=2201 Win=968 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
150,10.194195,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=84916 Ack=2201 Win=968 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
151,10.194312,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=2201 Ack=86276 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
152,10.467924,202.70.54.17,172.20.10.7,TCP,128,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=97156 Ack=2201 Win=968 Len=74 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
153,10.468037,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 151#1] 49478  >  80 [ACK] Seq=2201 Ack=86276 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
154,10.5243,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=86276 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
155,10.524434,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2201 Ack=87636 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
156,10.584568,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=87636 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
157,10.58469,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2201 Ack=88996 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
158,11.117591,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=88996 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
159,11.117723,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2201 Ack=90356 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
160,11.175633,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=91716 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
161,11.175752,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 159#1] 49478  >  80 [ACK] Seq=2201 Ack=90356 Win=260 Len=0 SLE=91716 SRE=93076 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
162,11.176965,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=90356 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
163,11.177029,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2201 Ack=93076 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
164,12.255943,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=93076 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
165,12.256075,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2201 Ack=94436 Win=260 Len=0 SLE=97156 SRE=97230,,,,,,,,,,,,,,,,,,,
166,12.334563,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=95796 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
167,12.334745,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 165#1] 49478  >  80 [ACK] Seq=2201 Ack=94436 Win=260 Len=0 SLE=95796 SRE=97230,,,,,,,,,,,,,,,,,,,
168,12.338034,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=94436 Ack=2201 Win=968 Len=1360,,,,,,,,,,,,,,,,,,,
169,12.338138,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=2201 Ack=97230 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
170,12.348397,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
171,12.420198,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
172,12.4211,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831113&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
173,12.481972,202.70.54.17,172.20.10.7,TCP,54,80  >  49478 [ACK] Seq=97230 Ack=2641 Win=973 Len=0,,,,,,,,,,,,,,,,,,,
174,12.578432,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
175,12.578554,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 169#1] 49478  >  80 [ACK] Seq=2641 Ack=97230 Win=260 Len=0 SLE=98590 SRE=99950,,,,,,,,,,,,,,,,,,,
176,12.578909,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=97230 Ack=2641 Win=973 Len=1360,,,,,,,,,,,,,,,,,,,
177,12.579055,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=2641 Ack=99950 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
178,12.588248,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
179,12.588355,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 177#1] 49478  >  80 [ACK] Seq=2641 Ack=99950 Win=260 Len=0 SLE=101310 SRE=102670,,,,,,,,,,,,,,,,,,,
180,12.588597,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
181,12.588641,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 177#2] 49478  >  80 [ACK] Seq=2641 Ack=99950 Win=260 Len=0 SLE=101310 SRE=104030,,,,,,,,,,,,,,,,,,,
182,12.601443,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Fast Retransmission] Continuation,,,,,,,,,,,,,,,,,,,
183,12.601568,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=2641 Ack=104030 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
184,12.606139,202.70.54.17,172.20.10.7,HTTP,492,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
185,12.606252,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 183#1] 49478  >  80 [ACK] Seq=2641 Ack=104030 Win=260 Len=0 SLE=106750 SRE=107188,,,,,,,,,,,,,,,,,,,
186,12.615916,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=1879 Ack=6193 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
187,13.112073,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=104030 Ack=2641 Win=973 Len=1360,,,,,,,,,,,,,,,,,,,
188,13.112203,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=2641 Ack=105390 Win=260 Len=0 SLE=106750 SRE=107188,,,,,,,,,,,,,,,,,,,
189,13.161689,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=105390 Ack=2641 Win=973 Len=1360,,,,,,,,,,,,,,,,,,,
190,13.161834,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=2641 Ack=107188 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
191,14.344527,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
192,14.417025,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
193,14.418532,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831113&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
194,14.475038,202.70.54.17,172.20.10.7,TCP,54,80  >  49478 [ACK] Seq=107188 Ack=3081 Win=977 Len=0,,,,,,,,,,,,,,,,,,,
195,14.477032,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
196,14.477157,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 190#1] 49478  >  80 [ACK] Seq=3081 Ack=107188 Win=260 Len=0 SLE=108548 SRE=109908,,,,,,,,,,,,,,,,,,,
197,14.487553,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=107188 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
198,14.487553,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
199,14.487792,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=109908 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
200,14.493124,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
201,14.49324,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=112628 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
202,14.494001,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
203,14.494102,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 201#1] 49478  >  80 [ACK] Seq=3081 Ack=112628 Win=260 Len=0 SLE=113988 SRE=115348,,,,,,,,,,,,,,,,,,,
204,14.49549,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
205,14.49561,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 201#2] 49478  >  80 [ACK] Seq=3081 Ack=112628 Win=260 Len=0 SLE=113988 SRE=116708,,,,,,,,,,,,,,,,,,,
206,14.503384,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Fast Retransmission] Continuation,,,,,,,,,,,,,,,,,,,
207,14.503526,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=116708 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
208,14.503841,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
209,14.503949,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 207#1] 49478  >  80 [ACK] Seq=3081 Ack=116708 Win=260 Len=0 SLE=118068 SRE=119428,,,,,,,,,,,,,,,,,,,
210,14.51229,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=116708 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
211,14.512428,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=119428 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
212,14.621995,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=2192 Ack=7225 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
213,14.945912,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
214,15.198023,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=120788 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
215,15.246081,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
216,15.246081,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=120788 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
217,15.246212,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 214#1] 49478  >  80 [ACK] Seq=3081 Ack=120788 Win=260 Len=0 SLE=122148 SRE=123508,,,,,,,,,,,,,,,,,,,
218,15.246387,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=123508 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
219,15.247067,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
220,15.305069,202.70.54.17,172.20.10.7,HTTP,793,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
221,15.305188,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3081 Ack=124868 Win=260 Len=0 SLE=128948 SRE=129687,,,,,,,,,,,,,,,,,,,
222,16.188471,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=124868 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
223,16.188652,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3081 Ack=126228 Win=260 Len=0 SLE=128948 SRE=129687,,,,,,,,,,,,,,,,,,,
224,16.246348,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=127588 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
225,16.246469,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 223#1] 49478  >  80 [ACK] Seq=3081 Ack=126228 Win=260 Len=0 SLE=127588 SRE=129687,,,,,,,,,,,,,,,,,,,
226,16.261103,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=126228 Ack=3081 Win=977 Len=1360,,,,,,,,,,,,,,,,,,,
227,16.261252,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3081 Ack=129687 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
228,16.272829,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
229,16.338103,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
230,16.353556,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831052&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
231,16.414327,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
232,16.414501,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 227#1] 49478  >  80 [ACK] Seq=3521 Ack=129687 Win=260 Len=0 SLE=131047 SRE=132407,,,,,,,,,,,,,,,,,,,
233,16.420459,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=129687 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
234,16.420459,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
235,16.420657,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3521 Ack=132407 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
236,16.538064,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=2505 Ack=8257 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
237,16.620073,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3521 Ack=133767 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
238,16.853226,202.70.54.17,172.20.10.7,HTTP,689,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
239,16.853344,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 237#1] 49478  >  80 [ACK] Seq=3521 Ack=133767 Win=260 Len=0 SLE=140567 SRE=141202,,,,,,,,,,,,,,,,,,,
240,16.904188,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=133767 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
241,16.904354,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3521 Ack=135127 Win=260 Len=0 SLE=140567 SRE=141202,,,,,,,,,,,,,,,,,,,
242,16.966146,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=136487 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
243,16.966272,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 241#1] 49478  >  80 [ACK] Seq=3521 Ack=135127 Win=260 Len=0 SLE=136487 SRE=137847 SLE=140567 SRE=141202,,,,,,,,,,,,,,,,,,,
244,16.977062,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=135127 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
245,16.977199,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3521 Ack=137847 Win=260 Len=0 SLE=140567 SRE=141202,,,,,,,,,,,,,,,,,,,
246,17.403047,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=137847 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
247,17.40317,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3521 Ack=139207 Win=260 Len=0 SLE=140567 SRE=141202,,,,,,,,,,,,,,,,,,,
248,17.462323,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=139207 Ack=3521 Win=981 Len=1360,,,,,,,,,,,,,,,,,,,
249,17.462486,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3521 Ack=141202 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
250,18.46825,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
251,18.52527,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
252,18.526786,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831052&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
253,18.586213,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=141202 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
254,18.595048,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=142562 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
255,18.595174,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3961 Ack=143922 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
256,18.600216,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=145282 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
257,18.600329,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 255#1] 49478  >  80 [ACK] Seq=3961 Ack=143922 Win=260 Len=0 SLE=145282 SRE=146642,,,,,,,,,,,,,,,,,,,
258,18.606126,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=143922 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
259,18.606281,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3961 Ack=146642 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
260,18.610994,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=146642 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
261,18.612978,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=148002 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
262,18.613106,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3961 Ack=149362 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
263,18.64039,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=149362 Ack=3961 Win=985 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
264,18.64039,202.70.54.17,172.20.10.7,TCP,239,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=157522 Ack=3961 Win=985 Len=185 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
265,18.640528,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3961 Ack=150722 Win=260 Len=0 SLE=157522 SRE=157707,,,,,,,,,,,,,,,,,,,
266,18.725151,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=2818 Ack=9289 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
267,19.068168,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=150722 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
268,19.068288,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3961 Ack=152082 Win=260 Len=0 SLE=157522 SRE=157707,,,,,,,,,,,,,,,,,,,
269,19.117513,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=153442 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
270,19.117637,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 268#1] 49478  >  80 [ACK] Seq=3961 Ack=152082 Win=260 Len=0 SLE=153442 SRE=154802 SLE=157522 SRE=157707,,,,,,,,,,,,,,,,,,,
271,19.11939,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=152082 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
272,19.119516,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3961 Ack=154802 Win=260 Len=0 SLE=157522 SRE=157707,,,,,,,,,,,,,,,,,,,
273,19.832291,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=154802 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
274,19.832422,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=3961 Ack=156162 Win=260 Len=0 SLE=157522 SRE=157707,,,,,,,,,,,,,,,,,,,
275,19.88426,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=156162 Ack=3961 Win=985 Len=1360,,,,,,,,,,,,,,,,,,,
276,19.884459,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=3961 Ack=157707 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
277,20.89704,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
278,20.973311,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
279,20.974495,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831052&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
280,21.025298,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=157707 Ack=4401 Win=989 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
